Model,Target,Sources,N_sources,p,Feasible,SNPs_used,Levant_prop,Levant_se,Anatolia_prop,Anatolia_se,Iran_prop,Iran_se,Outgroup_set,Mesopotamia_prop,Mesopotamia_se,ZagrosMeso_prop,ZagrosMeso_se,Significant_props
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_GanjDareh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.4176476545306157,True,612174,0.4037499622150795,0.02106351737069255,0.431051102121154,0.02979657331241015,0.1651989356637666,0.01657759627530321,out5,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_Tepe_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.4152106337848242,True,276448,0.559155335768569,0.06876004686280313,0.2970367051156571,0.07895908822789653,0.143807959115774,0.02291459284364565,out2,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_SehGabi_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.4142459250515411,True,543362,0.4234454849014852,0.02256013864775358,0.2797729194532648,0.03679624711406802,0.29678159564525,0.02548358519093916,out5,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_ZagrosMeso_IranZagros_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.4139149505050544,True,277395,0.5590649443580744,0.06732794124804885,0.2893157386197175,0.0782550719043027,,,out2,,,0.1516193170222082,0.0238885043836046,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_Tepe_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.4128886997154416,True,624000,0.407403573259305,0.02191411705934021,0.4336325391305648,0.03107472382977288,0.1589638876101303,0.01612777913788999,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_ZagrosMeso_GanjDareh_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.4114006971170676,True,612225,0.4036354412753604,0.02104951528192179,0.4303938089807571,0.02981925017683459,,,out5,,,0.1659707497438825,0.01661121015693735,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_ZagrosMerged_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.4057634330160285,True,625789,0.4088322924211241,0.02185397724172485,0.4307128499828218,0.03121841706812854,0.1604548575960541,0.01621733923963675,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_ZagrosMeso_IranZagros_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.4037338368402317,True,625994,0.4072752476860684,0.02175207278029897,0.4270464145956097,0.03145526224353001,,,out2,,,0.1656783377183219,0.01668831792811267,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_TepeAbdul_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3998791426644354,True,595006,0.4089270917898124,0.02159305401002336,0.4386329511145277,0.02969437742142175,0.1524399570956599,0.01585264361075633,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3960694163232334,True,622692,0.4080131520782985,0.02227603895485935,0.4281703391490498,0.03141408605539029,0.1638165087726517,0.01667820234011764,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.392151081094719,True,595721,0.4084654537171984,0.02157279009800511,0.4374216608125778,0.02977730625105162,,,out5,,,0.1541128854702239,0.01595879710904129,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3902224964696973,True,275819,0.5424330298235581,0.06914899834271336,0.3092786966701642,0.0782264119432536,0.1482882735062778,0.02349450186299282,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_HajjiFiruz_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3899543663638463,True,270858,0.4152962439244698,0.04711362223456372,0.3706588768953851,0.06837913790674874,0.2140448791801452,0.05283831949928178,out2,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_SehGabi_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3857456579482956,True,550458,0.4248158185605962,0.02410676638923004,0.2736082871434116,0.03996590821133512,0.3015758942959922,0.02623389539715991,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_GanjDareh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3840036195746814,True,619947,0.403138040197056,0.02199025344001826,0.431072791204978,0.03125848643685922,0.165789168597966,0.01681611790176308,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_Wezmeh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3837358537441539,True,614850,0.4020325246604096,0.02129901459864833,0.4377737078404801,0.02968187675419341,0.1601937674991105,0.01636165953947803,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3820829147756248,True,548998,0.3799438291715932,0.02651700324554609,0.503547952945136,0.03378442334603751,0.1165082178832708,0.01922102761502533,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_ZagrosMeso_GanjDareh_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.3806464927233338,True,619998,0.402996480797569,0.02196674434789498,0.4304902029514812,0.03126486099550681,,,out2,,,0.1665133162509498,0.01684509010274611,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_TepeAbdul_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3780051522396258,True,602555,0.4133787915748014,0.02270314645824468,0.4310445545555773,0.03162837001035521,0.1555766538696212,0.01626348584430288,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_Wezmeh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3605725637990451,True,542004,0.3795222815893118,0.02585190500739615,0.5046962724400128,0.03256943040061648,0.1157814459706754,0.0191025312376263,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.3575356666938879,True,603270,0.4129006227734926,0.02267956975654464,0.4297228656482119,0.03171088914062399,,,out2,,,0.1573765115782955,0.01637971481548503,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_Tepe_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.337290681219479,True,550167,0.3798311824354528,0.02633056816536889,0.5082764127140439,0.03352158526524063,0.1118924048505033,0.01859065632755704,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_ZagrosMerged_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.336813877402347,True,551794,0.3799072900845333,0.0262199332869033,0.506800748798765,0.03362247411065033,0.1132919611167016,0.01869945870803599,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_GanjDareh_Tepe_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3344920659022367,True,550936,0.3802076913553848,0.02627964948302744,0.5068791059344926,0.03372463671333499,0.1129132027101226,0.0187433515162017,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_IranZagros_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.3322237163183945,True,551988,0.3787548730478837,0.0261315528054139,0.5041661259971252,0.03383575378396819,,,out2,,,0.1170790009549912,0.01923911140261751,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_Tepe_Wezmeh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3255949532298333,True,543149,0.3804909109432156,0.02560879421589742,0.5082614167818647,0.03234799173455199,0.1112476722749198,0.01849591579902254,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_GanjDareh_Tepe_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3146362715929537,True,543912,0.3824001164098193,0.02563949155727016,0.5051289448116125,0.03282296821632574,0.1124709387785682,0.01877967630069596,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_PPNA_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.3140770294574143,True,349983,0.4381364202252817,0.03648195825387794,0.2354408861308509,0.05315649298887919,,,out5,0.3264226936438673,0.0439331004362069,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_ZagrosMerged_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.3125478827248409,True,544769,0.3820273281656828,0.02557016902824006,0.5050800034196887,0.03267438826640859,0.1128926684146285,0.01871245935278244,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_GanjDareh_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.3076588477887884,True,356478,0.4388644691411466,0.06237559767012724,0.411583755350015,0.07063266177364604,,,out2,,,0.1495517755088384,0.02544612503769073,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_GanjDareh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.3072689432315842,True,356449,0.4390702012617962,0.06247282698572884,0.4121025627464804,0.07075839168635163,0.1488272359917233,0.02541226687933888,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_IranZagros_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.3062703182816005,True,544962,0.3810069045029328,0.0254990216051954,0.5023203535591002,0.03290732895483963,,,out5,,,0.1166727419379669,0.0192570199458702,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_GanjDareh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2938202304405442,True,547119,0.3789144457257955,0.02647202195678538,0.5039604040761453,0.03396186046698581,0.1171251501980592,0.01922001575756817,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2919197849987224,True,356420,0.4274122977121542,0.06397048258262217,0.4213732625106461,0.0696986211607079,0.1512144397771998,0.0247990942564895,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_Tepe_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.291859574484061,True,357247,0.4375505648918682,0.06321825962977443,0.4181929332292394,0.06958611391745086,0.1442565018788925,0.02379659513860767,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_GanjDareh_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2888905025071948,True,547167,0.3788272067443589,0.02647202165274556,0.5036302392827591,0.03399500116326735,,,out2,,,0.1175425539728821,0.01926164017113941,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_PPNA_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.2852921800380769,True,355059,0.4425321573047038,0.03821030249042923,0.2271131308523148,0.05753190896144602,,,out2,0.3303547118429814,0.04490246458216965,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_GanjDareh_Tepe_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2773944048050798,True,357971,0.441387894513788,0.06244521945015397,0.4123194470088765,0.06966197356670602,0.1462926584773356,0.0241738823862366,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_ZagrosMerged_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.272258345415513,True,358346,0.439570145952663,0.0625801180915112,0.4128020427636801,0.06944692626825806,0.1476278112836569,0.02411562184141463,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_IranZagros_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2661635055963635,True,358485,0.4389972163264181,0.06209849761154798,0.4085514462127431,0.06917389211078712,,,out2,,,0.1524513374608388,0.02468102602837605,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_TepeAbdul_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.2660309327020525,True,522979,0.3863955112207554,0.02661216124479746,0.5052461307252769,0.03311229957462304,0.1083583580539677,0.0187170276487144,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_TepeAbdul_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2649100639748549,True,340937,0.4432748185571025,0.06537501202812207,0.4175658461923235,0.07269008621082622,0.139159335250574,0.02414835506654315,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_TepeAbdul_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.258538075229826,True,529699,0.3869672564545735,0.02742188027506263,0.5031648813071571,0.03426250778396252,0.1098678622382693,0.01876820337448118,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_GanjDareh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.2564162818650761,True,540183,0.3827566600401512,0.02591587017686903,0.4999311605177055,0.03322247313706336,0.1173121794421434,0.01931747155904142,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2527168761595153,True,523737,0.3860767062481936,0.02661153698648983,0.5048528954984228,0.03323902466801241,,,out5,,,0.1090703982533835,0.01883737215586202,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_GanjDareh_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2514470257629121,True,540230,0.3826522591076677,0.02591994372480605,0.4996104073821245,0.03326480911153412,,,out5,,,0.1177373335102078,0.01935918134550401,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_Tepe_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2414194089224511,True,341767,0.4421886327750967,0.06613368433129574,0.4175960749826339,0.07364231244158212,,,out2,,,0.1402152922422694,0.02440189005411999,True
3way_Levant_JordanBaja_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.2409474872534833,True,530471,0.3867453641981439,0.02745452270745331,0.502678405576245,0.0344170308996771,,,out2,,,0.1105762302256111,0.01889837674775045,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_SehGabi_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2360099498070806,True,352886,0.4257368072051709,0.05657579547230376,0.3404775568150423,0.07106079286518364,0.2337856359797867,0.03624040401908694,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_PPNA_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.2212659734996176,True,420580,0.3818905921719751,0.03123011147173534,0.3224752635306906,0.04406946461198205,,,out5,0.2956341442973343,0.04177194551715146,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_HajjiFiruz_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.2183656082431501,True,608323,0.3816265238267921,0.01979858010659395,0.2908386741242865,0.03951100951389532,0.3275348020489214,0.03264856172182851,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_PPNA_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.211112365171027,True,344490,0.3688333775199606,0.03367309797802621,0.4190403041242118,0.04650290051091208,,,out5,0.2121263183558275,0.04487742746890513,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_SehGabi_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.2094970837660587,True,540327,0.36725208289041,0.0256967491847328,0.448180115168606,0.03815174376956956,0.184567801940984,0.0290760153915514,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.2024709379818941,True,352197,0.3697146055437803,0.03295823014871869,0.422881843136343,0.04582851724853346,,,out5,0.2074035513198768,0.04307182938293549,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_SehGabi_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.1946482096223143,True,533505,0.3701371632328797,0.02528789366035551,0.4455592512573139,0.03766622330311112,0.1843035855098063,0.0292817483761874,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1872157367573603,True,357852,0.4421618107123067,0.03526572073818091,0.2350548813032322,0.05262229493563427,,,out5,0.3227833079844613,0.04206425885475779,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1859783634380896,True,357162,0.3671670398503786,0.0331324913152158,0.4312295633528379,0.04641363603476383,,,out2,0.2016033967967834,0.04218854002696917,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1781139625504627,True,362969,0.4458251216241886,0.03716234728713167,0.2256554822876042,0.05729100480332804,,,out2,0.3285193960882073,0.04329536393472205,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_PPNA_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1746371601946302,True,349395,0.3670247161906237,0.03391530710236557,0.429570241776744,0.0471424576606681,,,out2,0.2034050420326323,0.04375242117595134,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_HajjiFiruz_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.1647499813860324,True,616003,0.3819060901864846,0.02046602976046667,0.2844696034211655,0.04190488301364114,0.33362430639235,0.033889096392454,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1576113457513312,True,427453,0.3854187477516406,0.03008580363499576,0.3215204308333036,0.04356119464538485,,,out5,0.2930608214150558,0.04015819574266369,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_PPNA_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1569337898073087,True,426552,0.385953549217353,0.03131496080677982,0.3222427551128341,0.04721997132699797,,,out2,0.2918036956698129,0.04242268315278746,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_HajjiFiruz_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.1564440077603217,True,543872,0.368631978210247,0.02541201556513396,0.4065936396736959,0.04408363133561883,0.2247743821160572,0.03700974835105942,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_SehGabi_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.1487741563327247,True,604911,0.3832115097749554,0.02021865840281751,0.3599784750048811,0.03422676012364098,0.2568100152201634,0.02488605278405378,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Iran_HajjiFiruz_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.1394340424808444,True,536985,0.371697671021973,0.02508822052842724,0.4052660359415121,0.04300761039106234,0.223036293036515,0.03677297391410084,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.1259194332283443,True,433427,0.38815872084586,0.0302836313050935,0.3199024723177116,0.0465598575071507,,,out2,0.2919388068364285,0.04096550579174039,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Iran_SehGabi_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.1248432621569041,True,612516,0.3839757094886224,0.02105457631367765,0.3563122574552777,0.03558837486665362,0.2597120330560999,0.02507490540507757,out2,,,,,True
